Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU3adj2nf2,0.0,0.05096294950473551,0.015478479684172266,0.12660360272212723,0.04310839052125856,0.04488411003165077,0.0055901699437494795,0.017559422921421246,0.014813657362192645,0.08806957476904269,0.0,0.09233092656309695,0.02959213484094117,0.0824789535443908,0.0,0.031012990109880668,0.04969350505291859,0.01929306150465037,0.010671873729054752,0.0529937103186155,0.03295619988880867,0.03894440481849309,0.0931844049899624,0.0454606056566195,0.029592134840941163,0.06728876412728783,0.008164965809277279,0.008539125638299666,0.02814890959009091,0.027131367660166165,0.021147629234082557,0.007861650943380519,0.07516648189186455,0.15161400184532942,0.0,0.029592134840941167,0.0536255018106539,0.009895285072531587,0.06427480066091223,0.030731814857642963,0.025221243250702602,0.06379764015141069,0.028927591596182974,0.024846752526459293
SU5a3A3nf0,0.0,0.005527707983925673,0.021098314835286926,0.035746017649212015,0.018708286933869698,0.02179449471770337,0.027888667551135858,0.017559422921421246,0.01040832999733067,0.017260262647673323,0.0033333333333333214,0.09234972778640024,0.04670385423067351,0.046067583203617514,0.0,0.012247448713915896,0.033911649915626334,0.05259911279353167,0.012909944487358053,0.027398803704622648,0.029999999999999992,0.021343747458109488,0.005335936864527384,0.050173310744967906,0.01668748699541733,0.03313482558678507,0.017658016750347578,0.016158932858054434,0.03083333333333332,0.010573814617041249,0.01674979270186816,0.047645974529742674,0.012247448713915896,0.012360330811826099,0.029592134840941167,0.0,0.02744944848666767,0.045345892868042637,0.041866188956934884,0.010034662148993576,0.0868467679946186,0.022499999999999985,0.008975274678557504,0.0055901699437494795
SU7s1S2a1f8nf0,0.023935677693908454,0.03746294465498169,0.03128054063187243,0.12795398478446157,0.02539958442354695,0.03940530139178964,0.02539958442354696,0.017559422921421246,0.020682789409984758,0.054237133650909944,0.030287969742310416,0.04381146476031639,0.03083333333333333,0.053883877201090696,0.025617376914899008,0.03969501787938183,0.03805150018943626,0.03641008712492247,0.03370624736026114,0.03859512058969804,0.04190763653560053,0.0930352382463524,0.041965594373380564,0.04107073843450535,0.027246304540453004,0.035978388574871505,0.026562295750848716,0.0167705098312484,0.03363406011768427,0.12319812408384218,0.04760952285695234,0.025766041389567184,0.054873592110514416,0.02449489742783178,0.0536255018106539,0.02744944848666767,0.0,0.02863806712906598,0.021081851067789207,0.04169998667732269,0.06189148209209046,0.03504956807468848,0.04681523968396047,0.06411794687223782
Sp5a3nf1,0.0,0.01916666666666667,0.019094065395649312,0.03934357211370958,0.11620145342368905,0.1144916299706373,0.020564937798755102,0.017559422921421246,0.008539125638299679,0.0075000000000000075,0.0,0.06697843765803373,0.09944638421447677,0.07253351715662983,0.0,0.03656235161413384,0.11463710859345096,0.05139714648369758,0.0,0.017480147469502532,0.035755729921541565,0.04426090574963167,0.0,0.08864724097981469,0.033634060117684286,0.08986486768723605,0.04000867961385936,0.01600781059358213,0.0,0.03563900796723849,0.015898986690282436,0.07420411039827915,0.006718548123582142,0.023213980461973545,0.009895285072531587,0.045345892868042637,0.02863806712906598,0.0,0.05553402360515379,0.012047360245667464,0.05066228051190221,0.0,0.062188110689352115,0.0062360956446232485
SU4adj1a2A2nf1,0.0,0.1219744964235466,0.022988523706889523,0.03926406329796582,0.0813471641245785,0.076630426217151,0.02334820954353651,0.017559422921421246,0.008539125638299679,0.0439696865275764,0.0,0.05857687256929991,0.03891764809611874,0.09846389637267504,0.0,0.07826681572955707,0.03068658773253662,0.07170541588099652,0.04643543905251677,0.045643546458763846,0.0692218655243173,0.06006940430313364,0.03652434500135188,0.03785938897200182,0.1342572158209755,0.051295711321707974,0.01827642683288442,0.01017212967977807,0.045863626352723376,0.06009829910700929,0.13301002468485848,0.09805044053388484,0.028625940062196098,0.049784256770812815,0.06427480066091223,0.041866188956934884,0.021081851067789207,0.05553402360515379,0.0,0.0521016634411353,0.06278269400612455,0.02790111507130537,0.0782845592835664,0.02358495283014151
SU4s1S1a2A2nf1,0.0,0.009279607271383383,0.012388390622765397,0.11992184955211455,0.011666666666666665,0.043373378932243675,0.011666666666666676,0.017559422921421246,0.015723301886761017,0.06831808773019858,0.006666666666666687,0.07566372975210779,0.029825883613622147,0.11365151414154881,0.006666666666666687,0.014457792977414544,0.028247418761130478,0.01726026264767331,0.020155644370746375,0.009860132971832677,0.028879539085272424,0.035560980488919765,0.00849836585598798,0.03855911767086424,0.018929694486000893,0.028431203515386635,0.005833333333333348,0.007637626158259741,0.01224744871391588,0.039756201472921866,0.023033791601808736,0.007264831572567791,0.03060727945367825,0.11984075081355071,0.030731814857642963,0.010034662148993576,0.04169998667732269,0.012047360245667464,0.0521016634411353,0.0,0.025069348260818875,0.047696960070847276,0.026925824035672518,0.08452892338654791
SO5nf5,0.0,0.03122498999199198,0.013333333333333324,0.049469406932186114,0.06679674809117249,0.11286668635558009,0.006922186552431733,0.01900292375165231,0.008333333333333349,0.02512468905280222,0.0,0.10333333333333335,0.059283921372774696,0.0412394767721954,0.043628800375694735,0.021666666666666674,0.046844897741850654,0.14269479862824558,0.02527625148017184,0.024224069756247715,0.026087459737497553,0.04440970864824743,0.028975564417856176,0.08819171036881969,0.04536885862938731,0.04252450274057691,0.031852524756027324,0.012801909579781003,0.023921166824012203,0.0541602560309064,0.031001792062897122,0.06463573143221772,0.038042374035044416,0.017559422921421233,0.025221243250702602,0.0868467679946186,0.06189148209209046,0.05066228051190221,0.06278269400612455,0.025069348260818875,0.0,0.023288647687470198,0.03037954355593029,0.031402406135694616
SU2adj2nf1,0.0,0.018652524404666172,0.009718253158075509,0.05112620550059324,0.020086617988656578,0.023804761428476137,0.002499999999999991,0.017559422921421246,0.010833333333333334,0.08836870361037204,0.002499999999999991,0.06564318531102659,0.03460089915337782,0.03145764348029479,0.0,0.011931517552730272,0.017260262647673327,0.011902380714238082,0.0280004960273524,0.025603819159562016,0.02081665999466132,0.11347111722568191,0.03709035514044648,0.021229565338095002,0.01600781059358213,0.10912849205307375,0.00816496580927727,0.007637626158259741,0.0935748363610645,0.04358898943540673,0.05965176722724426,0.006922186552431742,0.03716517186829626,0.025399584423546933,0.06379764015141069,0.022499999999999985,0.03504956807468848,0.0,0.02790111507130537,0.047696960070847276,0.023288647687470198,0.0,0.01166666666666665,0.015567951410224492
Sp4s1a1nf1,0.0,0.029592134840941173,0.021666666666666657,0.04183300132670377,0.0685970520908556,0.07993486932079974,0.008164965809277279,0.017559422921421246,0.01057381461704126,0.05785518319236594,0.0,0.05354774608805781,0.0207665596572952,0.08100497241253499,0.0,0.14084072958881996,0.0378226857263674,0.0241522945769824,0.010172129679778086,0.023993633414813278,0.03685557397915997,0.03544361719689457,0.02206367049145622,0.10199741282121924,0.012936812246883351,0.11162001513070036,0.008374896350934096,0.008539125638299666,0.036704525909242065,0.031633754826837175,0.06782841915041546,0.04021642837337884,0.030322342331100417,0.0210818510677892,0.028927591596182974,0.008975274678557504,0.04681523968396047,0.062188110689352115,0.0782845592835664,0.026925824035672518,0.03037954355593029,0.01166666666666665,0.0,0.03731435529539684
SU5s1S1a2A2nf1,0.0,0.020899893673307416,0.013969212178533507,0.14027750275000544,0.021081851067789207,0.028431203515386635,0.006922186552431733,0.017559422921421246,0.013667682889047275,0.027386127875258306,0.0,0.08781688650570318,0.03400367627183861,0.060259853965969765,0.0,0.02147349787787521,0.033166247903554,0.016244657241348246,0.03167762968124702,0.016770509831248424,0.01527525231651948,0.03790521805181386,0.02273030282830977,0.029639032072964557,0.031001792062897143,0.015456030825826163,0.008164965809277279,0.01178511301977579,0.01547847968417224,0.09332217195167385,0.012801909579781006,0.041340389182708215,0.04661455423648999,0.021554195260629277,0.024846752526459293,0.0055901699437494795,0.06411794687223782,0.0062360956446232485,0.02358495283014151,0.08452892338654791,0.031402406135694616,0.015567951410224492,0.03731435529539684,0.0
