Theories,SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU4a3A3nf1,SU5s1a1A2F8nf1,SU5s1a1A2F8nf0,Sp2s1a2nf0,Sp2s2a1nf1,Sp2s1a2nf1,Sp3a3nf1,SU6s1a1A2F8nf1,SO12s2nf1,SU2adj2nf1,SU5a3A3nf0,SU5s1S1a2A2nf1,SU7a2A2nf1,SU2adj1nf2,SU5s1S1a1A1nf1,SO5nf5,Sp2s2nf1,SU4s1S1a2A2nf1,SU2adj1nf3,Sp2adj1nf1,SU6s2S2nf1,Sp5a3nf1,Sp4a3nf0,SO5adj1nf2,SU3adj1nf4,SU3adj1nf3,SU3adj2nf2,Sp4s1a1nf1,SU3nf6,Sp2s1a1nf2,SU4adj2a1A1nf0,SU5adj1a2A2nf1,SU3adj1nf2,SU7s1S2a1f8nf0,Sp2adj1a2nf4,Sp2adj2nf2,SU4adj1a2A2nf1,SU6adj1s1A1F8nf1,SU5adj1s1A1F8nf0,SU4adj2a1A1nf1,SU8s1S2a1f8nf1
Sp2s1a1nf2,0.0,0.0,0.0,0.009718253158075485,0.015275252316519477,0.008498365855987995,0.0172602626476733,0.030057814661452385,0.042295258468165065,0.010408329997330667,0.012388390622765415,0.017260262647673323,0.021229565338095002,0.050173310744967906,0.029639032072964557,0.03431876713662333,0.06583333333333334,0.02522124325070258,0.08819171036881969,0.022988523706889523,0.03855911767086424,0.016687486995417312,0.020000000000000007,0.021408720964441876,0.08864724097981469,0.1141879542197376,0.01755942292142124,0.12315584075110328,0.06420453428086073,0.0454606056566195,0.10199741282121924,0.017559422921421246,0.0,0.060489898146531704,0.07444237144709097,0.08804985961248193,0.04107073843450535,0.052678268764263715,0.03693086634360057,0.03785938897200182,0.031135902820449007,0.12604011707036417,0.040901303972693426,0.08417904199449594
SU4adj2a1A1nf0,0.0,0.0,0.0,0.008539125638299666,0.007264831572567807,0.007637626158259736,0.026990224567836087,0.03535533905932737,0.02583333333333333,0.007861650943380519,0.019436506316151004,0.02790111507130535,0.05965176722724426,0.01674979270186816,0.012801909579781006,0.02370243775554648,0.09812124019690018,0.06563789555838405,0.031001792062897122,0.045368858629387325,0.023033791601808736,0.02714416245817055,0.08573619098399722,0.08451249085851814,0.015898986690282436,0.00837489635093409,0.07602996485304697,0.027638539919628308,0.025013885033006066,0.021147629234082557,0.06782841915041546,0.017559422921421246,0.060489898146531704,0.0,0.08025999418556337,0.11075498483890765,0.04760952285695234,0.04898979485566357,0.04922313141874119,0.13301002468485848,0.039166666666666676,0.03641008712492244,0.04437842318564781,0.05802896786184561
SU5adj1a2A2nf1,0.0,0.0,0.0,0.018276426832884426,0.01455354099714416,0.023584952830141493,0.013540064007726605,0.009166666666666674,0.0661227814162579,0.029860788111948183,0.04190763653560053,0.008498365855987972,0.10912849205307375,0.03313482558678507,0.015456030825826163,0.06992555565266059,0.03675179511866658,0.054797607409245344,0.04252450274057691,0.037090355140446486,0.028431203515386635,0.04090130397269343,0.027080128015453203,0.00931694990624912,0.08986486768723605,0.05944768942337268,0.01699673171197596,0.05819030083365364,0.10001735960433178,0.06728876412728783,0.11162001513070036,0.017559422921421246,0.07444237144709097,0.08025999418556337,0.0,0.05715476066494083,0.035978388574871505,0.026404965862924772,0.03723051317281447,0.051295711321707974,0.0486198404860494,0.07977398629182879,0.06772083217970015,0.0670250782253263
SU3adj1nf2,0.0,0.0,0.0,0.008374896350934084,0.008539125638299679,0.008333333333333349,0.04437842318564781,0.03492054473292827,0.031677629681247016,0.013844373104863472,0.016266017746619284,0.03962497809322914,0.020086617988656578,0.018708286933869698,0.021081851067789207,0.07639444424243895,0.046315644105300854,0.02915475947422652,0.06679674809117249,0.029154759474226508,0.011666666666666665,0.037277115410575073,0.09716823898098938,0.04510019709244935,0.11620145342368905,0.09567015092377444,0.05338539126015657,0.0281365716935569,0.07490735018081411,0.04310839052125856,0.0685970520908556,0.017559422921421246,0.08804985961248193,0.11075498483890765,0.05715476066494083,0.0,0.02539958442354695,0.03162277660168381,0.03037954355593029,0.0813471641245785,0.0376755151848577,0.11066716867356018,0.061711695271912066,0.05457538110010979
SU7s1S2a1f8nf0,0.023935677693908454,0.025617376914899008,0.030287969742310416,0.0167705098312484,0.020682789409984758,0.02539958442354696,0.03370624736026114,0.041965594373380564,0.027246304540453004,0.026562295750848716,0.03128054063187243,0.054873592110514416,0.03504956807468848,0.02744944848666767,0.06411794687223782,0.03805150018943626,0.03746294465498169,0.04190763653560053,0.06189148209209046,0.03363406011768427,0.04169998667732269,0.02449489742783178,0.03859512058969804,0.054237133650909944,0.02863806712906598,0.025766041389567184,0.03969501787938183,0.03641008712492247,0.03940530139178964,0.0536255018106539,0.04681523968396047,0.017559422921421246,0.04107073843450535,0.04760952285695234,0.035978388574871505,0.02539958442354695,0.0,0.03083333333333333,0.12319812408384218,0.021081851067789207,0.12795398478446157,0.053883877201090696,0.0930352382463524,0.04381146476031639
Sp2adj1a2nf4,0.0580289678618456,0.025887040945015125,0.026562295750848713,0.06034622330077223,0.0566421515598881,0.052678268764263715,0.031180478223116186,0.030607279453678273,0.041197356981027604,0.06708721520859577,0.06403666484479374,0.026990224567836087,0.03460089915337782,0.04670385423067351,0.03400367627183861,0.06449052471315284,0.0193649167310371,0.03162277660168381,0.059283921372774696,0.03193961316122801,0.029825883613622147,0.020000000000000018,0.03162277660168381,0.02576604138956718,0.09944638421447677,0.05503155660366353,0.0193649167310371,0.06349212549600149,0.06942221866552843,0.02959213484094117,0.0207665596572952,0.065431261641512,0.052678268764263715,0.04898979485566357,0.026404965862924772,0.03162277660168381,0.03083333333333333,0.0,0.04916666666666667,0.03891764809611874,0.03560001560548971,0.04349329450233296,0.019525624189766645,0.06879922480183431
Sp2adj2nf2,0.0,0.0,0.0,0.007637626158259741,0.015898986690282436,0.013333333333333336,0.017179606773406925,0.08351646544245032,0.01880085695446413,0.007637626158259752,0.020497289793748062,0.032585357993361916,0.04358898943540673,0.010573814617041249,0.09332217195167385,0.07149689192933882,0.027436796055257208,0.03614208073700238,0.0541602560309064,0.03671398461985114,0.039756201472921866,0.10005554013202421,0.026404965862924755,0.04475240527365851,0.03563900796723849,0.00946484724300044,0.020749832663314552,0.03128054063187243,0.0441037287413308,0.027131367660166165,0.031633754826837175,0.017559422921421246,0.03693086634360057,0.04922313141874119,0.03723051317281447,0.03037954355593029,0.12319812408384218,0.04916666666666667,0.0,0.06009829910700929,0.11559327642884579,0.09106240229156658,0.040731164699499785,0.0738993309246512
SU4adj1a2A2nf1,0.0,0.0,0.0,0.01017212967977807,0.008539125638299679,0.02334820954353651,0.04643543905251677,0.03652434500135188,0.1342572158209755,0.01827642683288442,0.022988523706889523,0.028625940062196098,0.02790111507130537,0.041866188956934884,0.02358495283014151,0.03068658773253662,0.1219744964235466,0.0692218655243173,0.06278269400612455,0.045863626352723376,0.0521016634411353,0.049784256770812815,0.045643546458763846,0.0439696865275764,0.05553402360515379,0.09805044053388484,0.07826681572955707,0.07170541588099652,0.076630426217151,0.06427480066091223,0.0782845592835664,0.017559422921421246,0.03785938897200182,0.13301002468485848,0.051295711321707974,0.0813471641245785,0.021081851067789207,0.03891764809611874,0.06009829910700929,0.0,0.03926406329796582,0.09846389637267504,0.06006940430313364,0.05857687256929991
SU6adj1s1A1F8nf1,0.014813657362192645,0.0,0.013944333775567922,0.015478479684172269,0.03800584750330461,0.03338537604001688,0.0213437474581095,0.028577380332470412,0.035394600969325514,0.03636237371545238,0.030833333333333345,0.030731814857642956,0.05112620550059324,0.035746017649212015,0.14027750275000544,0.07923681103011543,0.028382310609877358,0.052367557811216575,0.049469406932186114,0.06241104781117593,0.11992184955211455,0.059913131560062304,0.03265986323710902,0.06336073968423453,0.03934357211370958,0.08283601605313691,0.03027650354097491,0.07006445445286631,0.03254270698294439,0.12660360272212723,0.04183300132670377,0.03015008752520925,0.031135902820449007,0.039166666666666676,0.0486198404860494,0.0376755151848577,0.12795398478446157,0.03560001560548971,0.11559327642884579,0.03926406329796582,0.0,0.06930207628763929,0.09061901321221477,0.06561673228343179
SU5adj1s1A1F8nf0,0.01003466214899359,0.02838231060987734,0.027131367660166182,0.010671873729054746,0.0683180877301986,0.04479118216792231,0.019166666666666683,0.03465103814381966,0.04269562819149833,0.0965228815704684,0.08364940060886403,0.022189211592823922,0.03145764348029479,0.046067583203617514,0.060259853965969765,0.09818137976894262,0.031280540631872446,0.03206980234148977,0.0412394767721954,0.037537018765184026,0.11365151414154881,0.15109783438406904,0.026614532371118868,0.033426951866885955,0.07253351715662983,0.08260094833999584,0.035443617196894574,0.03074311124282785,0.10000347216194269,0.0824789535443908,0.08100497241253499,0.021554195260629287,0.12604011707036417,0.03641008712492244,0.07977398629182879,0.11066716867356018,0.053883877201090696,0.04349329450233296,0.09106240229156658,0.09846389637267504,0.06930207628763929,0.0,0.1501850710142508,0.07169088738001038
SU4adj2a1A1nf1,0.0,0.0,0.0,0.008539125638299666,0.011055415967851335,0.007861650943380519,0.02114762923408254,0.09926465746791362,0.03396280645385806,0.008164965809277279,0.02450906861642125,0.1180983582537125,0.11347111722568191,0.021343747458109488,0.03790521805181386,0.08283182426526119,0.042728145810980896,0.08337082489962805,0.04440970864824743,0.12599878747211993,0.035560980488919765,0.16109219237580832,0.10433652817259692,0.05362550181065389,0.04426090574963167,0.06427480066091222,0.06747427493332386,0.01842778698957998,0.05099700426931413,0.03894440481849309,0.03544361719689457,0.017559422921421246,0.040901303972693426,0.04437842318564781,0.06772083217970015,0.061711695271912066,0.0930352382463524,0.019525624189766645,0.040731164699499785,0.06006940430313364,0.09061901321221477,0.1501850710142508,0.0,0.12280291346525765
SU8s1S2a1f8nf1,0.03231786571610886,0.021164041832000487,0.10782251362514436,0.05374838498865701,0.041028445416970566,0.05294126724756199,0.06521332515504617,0.08890147480341495,0.0659545297913646,0.04913134324327891,0.047842333648024434,0.10341394704992381,0.06564318531102659,0.09234972778640024,0.08781688650570318,0.08756346904452286,0.075,0.06322358912796887,0.10333333333333335,0.06873863542433759,0.07566372975210779,0.10808946911393974,0.06902596129959605,0.08778129388175795,0.06697843765803373,0.06950219820664348,0.09874560468418046,0.10668294146675936,0.07172962351001773,0.09233092656309695,0.05354774608805781,0.03396280645385805,0.08417904199449594,0.05802896786184561,0.0670250782253263,0.05457538110010979,0.04381146476031639,0.06879922480183431,0.0738993309246512,0.05857687256929991,0.06561673228343179,0.07169088738001038,0.12280291346525765,0.0
